Customer ID,Recency,Frequency,Monetary,Cluster
29682,243,3,7587,2
29683,171,4,7599,2
29684,31,2,6952,2
29685,167,5,12026,0
29686,36,3,3003,2
29687,70,4,8760,2
29688,375,2,7509,2
29689,74,9,18392,3
29690,80,4,9502,0
29691,288,4,12161,0
29692,199,6,13390,0
29693,247,5,9748,0
29694,202,4,5516,2
29695,55,8,25621,3
29697,284,4,9430,0
29698,446,2,8248,2
29699,62,4,8353,2
29700,464,5,16917,0
29701,48,5,10465,0
29702,88,6,17153,3
29703,3,2,4326,2
29704,407,5,17175,0
29705,163,3,2155,2
29706,494,2,8939,2
29707,173,6,12854,0
29708,12,4,14013,0
29709,621,4,13009,0
29710,78,2,5496,2
29711,98,5,13318,0
29712,113,6,16593,0
29713,22,2,4953,2
29714,216,6,19696,3
29715,138,4,14413,0
29716,357,5,12956,0
29717,53,5,14230,0
29718,981,1,4127,1
29719,540,6,16374,0
29720,17,6,20518,3
29721,304,5,16118,0
29722,11,6,12119,0
29723,221,6,12001,0
29724,69,4,8546,2
29725,150,9,25664,3
29726,398,2,6020,2
29727,504,5,12773,0
29729,1028,1,3254,1
29730,245,4,11363,0
29731,250,5,10118,0
29732,422,3,6869,2
29733,893,3,7983,1
29734,4,9,27519,3
29735,273,2,7028,2
29736,39,4,11987,0
29737,34,2,6265,2
29738,1105,1,3770,1
29739,280,3,8012,2
29741,10,7,25813,3
29742,681,2,7451,1
29743,17,4,12091,0
29744,185,5,11088,0
29745,150,4,7832,2
29746,235,3,6758,2
29747,228,5,18257,0
29748,51,5,11093,0
29749,382,4,8709,2
29750,82,4,11502,0
29751,87,5,11724,0
29752,90,3,8763,2
29753,20,8,21343,3
29754,258,3,8594,2
29755,523,4,12694,0
29756,101,5,8693,0
29757,55,5,10222,0
29758,309,6,20700,3
29760,541,5,9061,0
29761,755,2,3683,1
29762,53,4,5684,2
29763,610,2,4570,1
29764,258,8,21480,3
29765,402,2,2585,2
29766,1106,1,5005,1
29767,33,3,3397,2
29768,175,7,18216,3
29769,329,3,8526,2
29770,183,4,9439,0
29771,84,5,15609,0
29772,254,3,1606,2
29773,307,3,12017,2
29774,243,4,10061,0
29775,1154,2,7499,1
29776,15,5,13389,0
29777,967,4,9192,1
29778,109,6,18843,3
29779,790,1,2141,1
29780,8,5,15467,0
29781,633,4,8640,1
29782,1329,1,1611,1
29783,186,5,11496,0
29784,900,3,5290,1
29785,42,8,19017,3
29786,130,6,12785,0
29787,123,7,16341,3
29788,348,3,10249,2
29789,256,2,5988,2
29790,691,2,8486,1
29791,123,4,10348,0
29792,944,1,3072,1
29793,889,2,9483,1
29794,25,4,11940,0
29795,564,3,13416,1
29796,133,8,22457,3
29797,174,4,8084,2
29798,514,4,11497,0
29799,379,3,7097,2
29800,288,6,18734,3
29801,279,7,17892,3
29802,392,7,13036,0
29803,85,6,7393,0
29804,424,5,15096,0
29805,24,4,16342,0
29806,1325,1,2920,1
29807,135,5,16868,0
29808,186,2,9635,2
29809,110,4,10417,0
29810,468,8,19552,3
29811,222,6,12412,0
29812,93,1,2809,2
29813,46,6,16058,0
29814,608,5,15471,0
29815,366,5,15702,0
29816,382,1,1077,2
29817,132,2,5420,2
29818,463,8,19358,3
29820,213,5,14617,0
29821,115,2,4596,2
29822,306,3,7734,2
29823,1240,1,1398,1
29824,1078,1,3128,1
29826,229,2,5291,2
29827,156,7,16546,3
29828,338,4,13044,0
29829,308,2,5886,2
29830,388,7,22949,3
29831,110,2,7891,2
29832,67,3,12740,0
29833,66,6,18071,3
29834,42,4,14812,0
29835,122,7,22348,3
29836,2,6,17774,3
29837,693,3,4972,1
29838,100,10,33930,3
29839,45,7,23433,3
29840,134,4,8310,2
29841,97,5,11406,0
29842,163,3,11548,2
29843,80,7,18160,3
29844,430,6,7244,0
29845,325,7,22155,3
29846,253,9,20063,3
29847,336,7,23388,3
29848,40,7,23576,3
29849,289,9,30010,3
29850,537,3,12798,0
29851,428,1,5141,2
29852,276,3,6229,2
29853,357,4,16750,0
29854,947,1,3132,1
29855,314,4,14566,0
29856,645,4,11826,1
29857,183,5,19801,0
29858,312,7,12874,0
29859,177,5,11822,0
29860,632,4,11254,1
29861,459,3,9990,2
29862,274,2,5598,2
29863,29,6,16314,0
29864,510,5,18929,0
29865,85,8,21436,3
29866,135,5,20549,3
29867,541,5,15847,0
29868,85,5,12653,0
29869,506,1,2599,1
29870,467,5,10977,0
29871,215,4,14033,0
29872,74,5,9368,0
29873,344,6,13848,0
29874,1130,1,452,1
29875,115,5,10963,0
29876,58,4,10851,0
29877,206,6,17743,3
29878,903,3,4502,1
29879,706,3,7130,1
29880,932,3,9571,1
29881,461,7,17721,3
29882,1130,3,6643,1
29883,950,1,4979,1
29884,170,2,4934,2
29885,873,2,2271,1
29886,269,7,20129,3
29887,209,7,19259,3
29888,718,3,8597,1
29889,46,5,13291,0
29890,99,8,16916,3
29891,374,6,12046,0
29892,562,3,9980,1
29893,320,5,9173,0
29894,107,12,20910,3
29895,173,5,14361,0
29896,53,6,19612,3
29897,232,2,3322,2
29898,1344,2,5243,1
29899,813,2,6927,1
29900,61,4,10847,0
29901,628,2,4437,1
29902,283,4,14396,0
29903,7,4,16881,0
29905,140,3,12872,0
29906,393,4,9370,2
29907,166,7,20966,3
29908,528,3,9475,2
29909,112,3,7204,2
29910,164,5,13096,0
29911,111,6,12692,0
29912,128,1,4947,2
29913,95,1,4398,2
29914,12,5,14109,0
29915,187,6,16470,0
29916,287,9,26659,3
29917,1097,1,5103,1
29918,243,7,12520,0
29919,103,6,18565,3
29920,446,4,9746,0
29921,646,7,19381,3
29922,129,5,13492,0
29923,469,5,15786,0
29924,779,6,6863,1
29925,208,2,5239,2
29926,91,6,14700,0
29927,10,5,11103,0
29928,597,1,4472,1
29929,9,5,15957,0
29930,161,3,5475,2
29931,341,3,8627,2
29932,1190,1,1994,1
29933,257,4,12003,0
29934,78,4,9243,0
29935,1207,2,5740,1
29936,114,2,4081,2
29937,68,3,4927,2
29938,391,4,6343,2
29939,127,7,19966,3
29940,644,3,7953,1
29941,294,1,3344,2
29942,122,3,6095,2
29943,264,7,19776,3
29944,521,1,5080,1
29945,181,3,7010,2
29946,539,2,735,1
29947,140,4,12407,0
29948,247,4,13275,0
29949,991,2,2441,1
29950,396,4,6325,2
29951,126,5,13848,0
29952,1175,1,2050,1
29953,1192,1,1796,1
29954,160,3,4834,2
29955,4,2,5238,2
29956,439,4,9022,2
29957,351,2,4615,2
29958,1161,3,8268,1
29959,661,4,10397,1
29960,322,5,16816,0
29961,342,4,13428,0
29962,223,2,3094,2
29963,119,6,20721,3
29964,57,5,10112,0
29965,321,6,11705,0
29966,86,7,20894,3
29967,187,2,1539,2
29968,105,3,7846,2
29969,128,6,14843,0
29970,160,5,8721,0
29971,274,3,8653,2
29972,949,2,8430,1
29973,145,7,19201,3
29974,155,7,16999,3
29975,188,4,14855,0
29976,22,5,8696,0
29977,669,4,14237,0
29978,463,3,11982,2
29979,28,8,21407,3
29980,414,4,12630,0
29981,834,4,9153,1
29982,523,2,5747,1
29983,76,5,17808,0
29984,201,7,17638,3
29985,58,4,8521,2
29986,1,6,16193,0
29987,215,4,9935,0
29988,184,6,10012,0
29989,134,3,6666,2
29990,35,4,11084,0
29991,285,5,13724,0
29992,282,4,14760,0
29993,104,3,7023,2
29994,501,4,8836,2
29995,165,3,12445,0
29996,102,5,13346,0
29997,183,4,7715,2
29998,108,4,14435,0
29999,41,4,16973,0
30000,414,4,10167,0
30001,35,6,21312,3
30002,332,3,10177,2
30003,606,2,6150,1
30004,96,4,8334,2
30005,9,5,14935,0
30006,921,3,6515,1
30007,1172,1,2197,1
30008,113,3,6748,2
30009,68,5,18676,0
30010,1064,4,11837,1
30011,373,6,15537,0
30012,74,7,22463,3
30013,172,8,19100,3
30014,682,3,4602,1
30015,564,6,16168,0
30016,214,4,16924,0
30017,837,3,5968,1
30018,242,6,10885,0
30019,18,4,7865,2
30020,1056,1,1315,1
30021,216,6,15804,0
30022,56,6,9736,0
30023,335,6,14087,0
30024,13,4,8917,2
30025,789,2,2205,1
30026,141,6,15902,0
30027,104,5,14608,0
30028,600,6,21499,3
30029,95,5,10960,0
30030,54,4,11802,0
30031,538,5,10565,0
30032,47,4,9025,2
30033,37,4,4556,2
30034,216,7,16856,3
30035,636,5,11612,0
30036,439,3,9534,2
30037,80,10,27661,3
30038,123,5,19788,0
30039,91,6,20772,3
30040,382,8,20336,3
30041,333,7,17463,3
30042,817,3,11537,1
30043,463,4,8668,2
30044,164,3,10746,2
30045,76,6,18581,3
30046,192,3,6447,2
30047,97,4,14728,0
30048,375,4,9721,0
30049,36,3,7672,2
30050,114,5,8784,0
30051,51,6,24003,3
30052,125,3,5681,2
30053,53,5,13152,0
30054,400,3,9167,2
30055,114,3,9753,2
30056,324,2,6683,2
30057,239,2,2513,2
30058,212,5,12254,0
30059,82,9,27895,3
30060,127,5,13823,0
30061,681,5,13122,0
30062,787,1,363,1
30063,184,8,25631,3
30064,345,7,21599,3
30065,600,2,1741,1
30066,316,2,3207,2
30067,101,5,10938,0
30068,482,4,9684,0
30069,189,3,5940,2
30070,13,5,17228,0
30071,548,4,7604,1
30072,85,4,9824,0
30073,720,4,12434,1
30074,345,2,4315,2
30075,634,1,1990,1
30076,1309,2,6318,1
30077,1177,1,2266,1
30078,42,4,7872,2
30079,524,2,5005,1
30080,169,6,14279,0
30081,28,5,11436,0
30082,320,3,12347,2
30084,98,4,11101,0
30085,212,9,26798,3
30086,549,3,12057,1
30087,304,5,8966,0
30088,396,6,22532,3
30089,77,6,16819,0
30090,862,2,6090,1
30091,469,4,7986,2
30092,241,2,2707,2
30093,61,4,14411,0
30094,74,4,5379,2
30095,356,6,15048,0
30096,370,3,10818,2
30097,836,6,20694,3
30098,455,5,6874,0
30099,101,3,9748,2
30100,41,8,22047,3
30101,142,7,12613,0
30102,236,4,13173,0
30103,208,5,12555,0
30104,1231,2,2766,1
30105,857,1,4359,1
30106,121,2,1910,2
30107,406,6,12072,0
30108,956,5,16586,1
30109,713,5,12491,0
30110,292,3,8061,2
30111,599,4,11400,1
30112,121,2,8109,2
30113,130,7,17988,3
30114,127,5,14664,0
30115,154,3,8194,2
30116,269,1,4448,2
30117,21,2,8724,2
30118,225,3,9964,2
30119,594,4,15533,0
30120,122,5,17282,0
30121,7,2,4172,2
30122,64,9,24974,3
30123,1267,1,2522,1
30124,246,3,6911,2
30125,185,4,13673,0
30126,90,5,16157,0
30127,94,4,12452,0
30128,655,6,14887,0
30129,171,8,23404,3
30130,573,2,4384,1
30131,22,3,5384,2
30132,193,5,16092,0
30133,199,5,10719,0
30134,146,10,19216,3
30135,214,5,10319,0
30136,503,6,7264,0
30137,629,5,10887,0
30138,85,4,11244,0
30139,680,1,682,1
30140,138,4,13514,0
30141,265,2,4061,2
30142,57,5,17293,0
30143,226,5,7386,0
30144,85,4,7533,2
30145,94,5,16568,0
30146,619,5,16144,0
30147,390,4,11789,0
30148,754,3,4854,1
30149,110,3,5758,2
30150,34,6,17228,3
30151,323,1,2444,2
30152,294,6,20631,3
30153,358,4,6823,2
30154,143,1,918,2
30155,56,6,17794,3
30156,269,5,12090,0
30157,130,5,12744,0
30159,928,2,9974,1
30160,660,2,7570,1
30161,177,3,5515,2
30162,97,4,16357,0
30163,641,4,13926,0
30164,3,4,7029,2
30165,125,2,6264,2
30166,25,2,4216,2
30167,573,6,14409,0
30168,22,3,7641,2
30169,627,3,11962,1
30170,403,3,7468,2
30171,287,5,14223,0
30172,25,5,12354,0
30173,1337,1,863,1
30174,936,1,2383,1
30175,269,5,14416,0
30176,597,3,5878,1
30177,597,2,4002,1
30178,303,2,3126,2
30179,423,5,9413,0
30180,492,3,11926,2
30181,42,6,12365,0
30182,290,3,8359,2
30183,2,8,35073,3
30184,255,2,6623,2
30185,706,3,7551,1
30186,96,5,15684,0
30187,73,6,15530,0
30188,364,2,3442,2
30189,392,3,7750,2
30190,1173,1,334,1
30191,323,5,14315,0
30192,439,3,11084,2
30193,915,6,12877,1
30194,225,7,9188,0
30195,783,1,2347,1
30196,343,6,17958,3
30197,315,6,21358,3
30198,157,5,12321,0
30199,489,2,8968,2
30200,502,4,8466,2
30201,459,1,4822,2
30202,371,3,8133,2
30203,72,6,14738,0
30204,268,2,7718,2
30205,440,2,4231,2
30206,571,2,7800,1
30207,648,3,6946,1
30208,166,4,12843,0
30209,459,4,13814,0
30210,181,4,19342,0
30211,30,5,9156,0
30212,288,2,2207,2
30213,178,4,15170,0
30214,129,5,10650,0
30215,471,3,10576,2
30216,822,1,1137,1
30217,491,6,14560,0
30218,122,4,12933,0
30219,102,8,27614,3
30220,187,8,21687,3
30221,329,4,15077,0
30222,38,2,773,2
30223,104,4,10507,0
30224,147,5,16367,0
30225,936,2,2729,1
30226,244,1,3045,2
30227,346,2,6279,2
30228,14,8,27898,3
30229,522,1,1954,1
30230,14,5,16300,0
30231,120,5,13748,0
30232,253,3,7857,2
30233,188,1,4135,2
30234,79,2,8961,2
30235,235,5,16015,0
30236,26,6,17048,3
30237,144,4,14323,0
30238,437,2,7853,2
30239,229,7,16969,3
30240,33,5,9473,0
30241,572,2,2481,1
30242,686,1,5084,1
30243,381,3,7907,2
30244,169,2,7931,2
30245,368,3,13363,0
30247,106,7,22522,3
30248,677,1,2237,1
30249,152,7,14923,3
30251,1116,1,2743,1
30252,152,1,1064,2
30253,796,3,10795,1
30254,126,3,6363,2
30255,169,3,5026,2
30256,135,4,6275,2
30257,259,7,17433,3
30258,180,2,5291,2
30259,196,6,12255,0
30260,36,6,12268,0
30261,110,7,13049,0
30262,494,4,6735,2
30263,389,5,15194,0
30264,286,5,20280,0
30265,81,5,15050,0
30266,28,9,25626,3
30267,377,4,11787,0
30268,130,7,16801,3
30269,232,3,7228,2
30270,1133,3,7010,1
30271,230,5,17032,0
30272,456,5,14307,0
30273,56,4,8791,2
30274,737,2,5141,1
30275,89,7,18341,3
30276,25,4,3814,2
30277,35,3,4839,2
30278,189,6,19957,3
30279,9,4,6787,2
30280,214,4,12421,0
30281,76,3,10059,2
30282,127,4,6599,2
30283,67,2,5533,2
30284,230,4,7983,2
30285,1078,2,3179,1
30286,176,3,5696,2
30287,907,1,2801,1
30288,30,8,26812,3
30289,127,3,14075,0
30290,607,3,10971,1
30291,366,2,6253,2
30292,277,3,7071,2
30293,329,4,8684,2
30294,197,3,7609,2
30295,655,6,14119,0
30296,631,3,8775,1
30297,328,5,11758,0
30298,342,4,14510,0
30299,18,9,25767,3
30300,326,5,13126,0
30301,216,6,15055,0
30302,28,9,28979,3
30303,8,2,3349,2
30304,267,5,13880,0
30305,232,6,15400,0
30306,397,3,6954,2
30307,329,3,9918,2
30308,390,3,6977,2
30309,84,7,18900,3
30310,291,9,29793,3
30311,399,3,1921,2
30312,202,3,7289,2
30313,875,4,8819,1
30314,109,4,9460,0
30315,461,4,9017,2
30316,117,3,6885,2
30317,217,3,9304,2
30318,59,2,6408,2
30319,107,5,9408,0
30320,10,6,13514,0
30321,543,5,13019,0
30322,506,3,5662,2
30323,239,4,10332,0
30324,580,1,1317,1
30325,210,4,6629,2
30326,202,4,6237,2
30327,119,4,13586,0
30328,593,2,4129,1
30329,150,6,16610,0
30330,475,6,22515,3
30331,297,4,10320,0
30332,501,3,8818,2
30333,146,11,31929,3
30334,110,6,14549,0
30335,508,5,15462,0
30336,364,3,5790,2
30337,1204,2,3437,1
30338,133,4,10232,0
30339,303,4,10838,0
30340,209,4,10478,0
30341,988,2,7574,1
30342,166,3,11106,2
30343,124,1,500,2
30344,496,3,8759,2
30345,252,6,25414,3
30346,123,4,10287,0
30347,435,7,17760,3
30349,266,6,13541,0
30350,63,3,9430,2
30351,46,4,10508,0
30352,31,2,6458,2
30354,696,3,4407,1
30355,6,7,15683,3
30356,663,2,6249,1
30357,1256,1,3151,1
30358,361,2,2824,2
30359,191,4,7783,2
30360,35,4,8516,2
30361,426,3,6641,2
30362,688,4,16425,0
30363,254,3,7910,2
30364,103,6,17704,3
30365,150,9,22583,3
30366,71,5,15182,0
30367,218,5,14686,0
30368,309,5,5992,2
30369,410,7,13445,0
30370,3,5,15955,0
30371,330,3,6988,2
30372,568,3,8181,1
30373,1280,1,5102,1
30374,556,3,4396,1
30375,474,4,12416,0
30376,47,4,9044,2
30377,353,4,11816,0
30378,892,3,7924,1
30379,199,5,14787,0
30380,135,7,19238,3
30381,385,3,8731,2
30382,634,5,14411,0
30383,239,4,11137,0
30384,876,5,9181,1
30385,718,2,642,1
30386,210,6,9049,0
30387,813,3,6711,1
30388,165,6,11833,0
30389,17,6,17230,3
30390,174,5,12143,0
30391,583,2,3676,1
30392,122,7,15512,3
30393,232,4,5402,2
30394,738,3,3909,1
30395,1,4,16092,0
30396,87,6,11395,0
30397,348,2,9066,2
30398,81,5,13647,0
30399,381,3,10888,2
30400,1043,3,9457,1
30401,223,3,8690,2
30402,46,5,14576,0
30403,38,5,8660,0
30404,150,2,4256,2
30405,363,3,9403,2
30406,378,6,14332,0
30407,281,2,4100,2
30408,81,4,8718,2
30409,571,4,13137,0
30410,434,8,18818,3
30411,516,5,8602,0
30412,25,6,17426,3
30413,559,2,3533,1
30414,287,6,23415,3
30415,640,1,1139,1
30416,29,5,13518,0
30417,223,5,17645,0
30418,162,4,4518,2
30419,254,4,17625,0
30420,19,8,21326,3
30421,123,5,15611,0
30422,468,4,7945,2
30423,66,3,3820,2
30424,490,6,11941,0
30425,655,3,9920,1
30426,352,3,4029,2
30427,86,8,23325,3
30428,239,7,24999,3
30429,1118,1,5006,1
30430,113,5,13143,0
30431,26,7,18713,3
30432,387,3,6086,2
30433,442,2,1846,2
30434,288,5,9956,0
30435,682,5,13200,0
30436,272,6,22174,3
30437,344,3,11964,2
30438,238,4,8903,2
30439,434,4,12901,0
30440,818,1,1479,1
30441,956,1,820,1
30442,407,2,5004,2
30443,237,4,14419,0
30444,816,4,7661,1
30445,65,3,8390,2
30446,134,4,12534,0
30447,243,4,10679,0
30448,16,3,14808,0
30449,444,6,12884,0
30450,123,3,9144,2
30451,599,1,732,1
30452,300,3,10129,2
30454,144,5,16418,0
30455,99,2,7442,2
30456,189,5,11656,0
30457,510,5,13323,0
30458,141,6,22885,3
30459,869,1,2784,1
30460,42,5,15122,0
30461,199,8,23115,3
30462,150,5,14366,0
30463,58,9,20664,3
30465,184,6,17924,3
30466,1320,2,3184,1
30467,15,3,9202,2
30469,593,4,13353,0
30470,47,4,6625,2
30471,599,4,10523,1
30472,400,2,9862,2
30473,667,6,18805,0
30474,40,7,18426,3
30475,353,4,14196,0
30476,812,5,16918,0
30477,356,5,11370,0
30478,320,5,16146,0
30479,12,5,14035,0
30480,550,3,5813,1
30481,44,5,11114,0
30482,102,6,15019,0
30483,36,1,2121,2
30484,241,4,11703,0
30485,29,3,8632,2
30486,122,3,11550,2
30487,710,2,8338,1
30489,281,5,12463,0
30490,123,8,17129,3
30491,4,4,7677,2
30492,283,7,22364,3
30493,163,5,9425,0
30494,41,9,22865,3
30495,223,5,7555,0
30496,170,3,6618,2
30497,30,5,17716,0
30498,786,2,7126,1
30499,382,8,21222,3
30500,530,6,18062,0
30501,188,5,16696,0
30502,629,2,4585,1
30503,317,3,4321,2
30504,704,1,3930,1
30505,412,2,7400,2
30506,382,5,15182,0
30507,250,2,3276,2
30508,346,10,29654,3
30509,182,5,11113,0
30510,236,3,12012,2
30511,1050,2,3766,1
30512,36,3,11755,2
30513,213,5,15065,0
30514,56,6,19490,3
30515,1152,3,7087,1
30516,153,8,18547,3
30517,313,3,11236,2
30518,153,4,15621,0
30519,746,2,4038,1
30520,337,7,17348,3
30521,113,4,9806,0
30522,70,5,10710,0
30523,184,4,9460,0
30524,209,7,16083,3
30525,88,7,19234,3
30526,420,3,10584,2
30527,214,3,8256,2
30528,482,3,9223,2
30529,139,3,7344,2
30530,91,3,9045,2
30531,56,5,14920,0
30532,23,3,7181,2
30533,144,6,19263,3
30534,415,1,2850,2
30535,72,4,10404,0
30536,184,4,17663,0
30537,163,2,4106,2
30538,3,5,13812,0
30539,72,3,9289,2
30540,903,2,6238,1
30541,89,8,21538,3
30542,1039,2,7529,1
30543,195,10,35523,3
30544,365,6,20220,3
30545,22,5,17598,0
30546,207,3,6897,2
30547,346,2,8214,2
30548,63,6,21550,3
30549,694,2,7959,1
30550,276,6,17243,0
30551,46,4,10930,0
30552,755,3,8701,1
30553,397,3,5139,2
30554,100,4,8546,2
30555,681,3,8033,1
30556,122,9,20193,3
30558,63,6,20501,3
30559,49,4,7340,2
30560,43,7,13431,0
30561,455,7,25598,3
30562,1058,3,10544,1
30563,330,3,5179,2
30564,556,5,15246,0
30565,469,2,2636,2
30566,550,5,14039,0
30567,132,2,3961,2
30568,212,4,9553,0
30570,536,3,10799,1
30571,176,4,6625,2
30572,555,3,12772,1
30573,331,2,3494,2
30574,83,1,457,2
30575,259,4,7360,2
30576,220,4,10810,0
30577,46,4,9937,0
30578,201,5,15352,0
30579,19,5,10486,0
30580,186,6,23186,3
30582,120,8,25719,3
30583,102,2,1623,2
30584,239,6,19824,3
30585,83,4,10308,0
30586,14,4,11150,0
30587,5,4,13492,0
30588,48,4,12615,0
30589,27,12,28874,3
30590,455,4,2763,2
30591,687,3,12381,1
30592,229,4,15872,0
30593,110,7,16617,3
30594,309,7,16992,3
30595,121,5,13895,0
30596,82,6,10978,0
30597,854,5,13126,1
30598,619,4,8152,1
30599,326,4,9888,0
30600,1,4,10259,0
30601,995,3,6354,1
30602,295,4,13812,0
30603,128,3,8621,2
30604,13,6,18952,3
30605,112,6,18700,3
30606,396,7,19818,3
30607,180,2,5403,2
30608,39,7,23005,3
30609,292,5,14628,0
30610,508,3,10229,2
30611,999,1,3247,1
30612,25,2,5384,2
30613,33,2,5144,2
30614,93,5,13787,0
30615,172,6,16379,0
30616,665,3,5546,1
30617,430,4,13245,0
30618,220,5,19488,0
30619,75,7,19602,3
30620,153,5,13023,0
30621,187,4,9231,0
30622,101,8,23774,3
30623,35,6,16159,0
30624,475,2,5639,2
30625,138,5,13397,0
30626,638,3,9241,1
30627,505,3,12927,0
30628,126,2,7576,2
30629,308,4,8554,2
30630,795,2,3208,1
30631,766,2,7114,1
30632,56,6,14458,0
30633,52,7,18093,3
30634,40,5,16990,0
30635,119,3,7592,2
30636,22,5,14793,0
30637,176,3,11414,2
30638,670,5,15024,0
30639,588,2,2713,1
30640,359,3,9936,2
30641,105,5,9629,0
30642,352,2,3263,2
30643,313,5,14154,0
30644,13,5,17290,0
30645,46,5,17228,0
30646,23,7,25143,3
30647,177,3,10761,2
30648,42,6,16405,0
30649,340,3,8213,2
30650,643,5,16673,0
30651,118,7,16842,3
30652,39,5,11313,0
30653,655,2,3213,1
30654,516,3,7050,2
30655,510,3,12328,2
30656,133,5,19118,0
30657,68,6,17287,3
30658,320,3,7762,2
30659,67,4,7386,2
30660,316,5,19005,0
30661,446,6,19256,3
30662,247,9,22464,3
30663,21,4,14942,0
30664,172,4,15771,0
30665,457,3,7617,2
30666,23,6,18007,3
30667,10,6,17094,3
30668,74,2,6072,2
30669,169,7,18784,3
30670,37,5,16984,0
30671,85,3,4110,2
30672,622,4,7288,1
30673,26,5,17294,0
30675,749,3,10102,1
30676,950,3,10140,1
30677,275,4,9644,0
30678,392,6,11716,0
30679,183,3,4493,2
30680,151,7,24331,3
30681,412,4,11593,0
30682,19,4,13524,0
30683,12,6,19011,3
30684,158,4,11727,0
30685,346,2,4171,2
30686,61,6,20457,3
30687,457,3,8113,2
30688,244,2,5865,2
30689,395,4,3658,2
30690,213,7,19822,3
30691,26,7,20181,3
30692,291,5,16090,0
30693,20,3,10399,2
30694,595,2,6266,1
30695,181,2,5886,2
30696,303,6,22772,3
30697,64,7,20402,3
30698,104,3,7390,2
30699,97,5,12181,0
30700,390,1,527,2
30701,418,5,16438,0
30702,633,2,7244,1
30703,948,2,8618,1
30704,139,5,21711,3
30705,543,3,13781,0
30706,84,3,11494,2
30707,94,1,5250,2
30708,139,5,14986,0
30709,41,3,8760,2
30710,407,5,10951,0
30711,52,5,13556,0
30712,455,5,11278,0
30713,83,6,9314,0
30714,200,3,2174,2
30715,121,4,11817,0
30716,403,2,3366,2
30717,168,6,21338,3
30718,154,6,17109,0
30719,380,6,22112,3
30720,1098,2,7791,1
30721,230,2,2053,2
30722,571,4,9586,1
30723,1133,2,7259,1
30724,165,3,8831,2
30725,298,4,10903,0
30726,40,3,4467,2
30727,106,4,9898,0
30728,1058,3,10353,1
30729,346,4,17091,0
30730,114,4,3940,2
30731,184,3,9225,2
30732,408,3,8895,2
30733,62,6,17874,3
30734,137,5,18981,0
30735,23,7,18998,3
30736,135,3,7270,2
30737,145,3,6630,2
30738,384,7,19918,3
30739,455,2,2656,2
30740,1031,1,4299,1
30741,238,4,8608,2
30742,436,4,8964,2
30743,152,5,6736,0
30744,72,2,2880,2
30745,285,3,8409,2
30746,18,4,6447,2
30747,273,5,11919,0
30748,313,6,20381,3
30749,163,4,15652,0
30751,538,5,9761,0
30752,233,4,12091,0
30753,195,6,11489,0
30754,157,3,5949,2
30755,107,2,7019,2
30756,845,3,9481,1
30757,157,5,8947,0
30758,235,6,21265,3
30759,119,4,17759,0
30760,80,5,9753,0
30761,528,3,10814,2
30762,475,1,841,2
30763,296,5,9587,0
30764,119,4,5509,2
30765,47,7,16195,3
30766,349,2,4327,2
30767,79,4,11247,0
30768,190,2,3707,2
30769,444,3,12408,2
30770,15,7,23777,3
30771,116,3,8289,2
30772,147,9,28175,3
30773,33,7,15253,3
30774,439,2,3753,2
30775,214,7,19403,3
30776,110,7,15725,3
30777,431,6,12579,0
30778,270,3,9280,2
30779,52,2,6392,2
30780,915,1,5063,1
30781,497,5,13621,0
30782,33,4,18268,0
30783,505,2,2372,1
30784,873,2,6577,1
30785,98,5,10656,0
30786,110,3,11300,2
30787,495,4,8044,2
30788,3,3,11024,2
30789,132,3,13143,0
30790,418,5,9636,0
30791,29,7,15218,3
30792,345,3,9833,2
30793,119,6,17077,0
30794,314,3,8160,2
30795,202,1,4007,2
30796,650,1,2122,1
30797,276,6,22701,3
30798,122,2,8061,2
30799,415,3,9443,2
30800,131,8,24354,3
30801,324,3,5302,2
30802,476,3,6603,2
30803,775,4,8896,1
30804,91,4,7706,2
30805,55,5,13398,0
30806,357,4,11384,0
30807,1174,2,3221,1
30808,360,2,2956,2
30809,778,3,5987,1
30810,108,4,9474,0
30811,435,5,7914,0
30812,517,3,11695,2
30813,909,2,6478,1
30814,379,3,9272,2
30815,726,3,6058,1
30816,195,7,21708,3
30817,215,3,5929,2
30818,27,4,11727,0
30819,56,2,6323,2
30820,76,2,2107,2
30821,917,2,4848,1
30822,513,3,9969,2
30823,542,4,7169,1
30824,648,3,9124,1
30825,835,4,10011,1
30827,371,2,4301,2
30828,128,5,12516,0
30829,44,4,11487,0
30830,513,7,20338,3
30831,194,8,30615,3
30832,114,7,28320,3
30833,1102,2,8598,1
30834,53,3,9519,2
30835,284,3,6705,2
30836,45,2,4743,2
30837,700,2,2849,1
30838,141,5,9036,0
30839,880,2,6924,1
30841,738,3,9596,1
30842,17,6,23882,3
30843,726,1,1940,1
30844,278,7,17327,3
30845,356,5,13433,0
30846,11,7,17158,3
30847,132,4,6792,2
30848,575,2,8658,1
30849,158,5,12977,0
30850,64,2,5171,2
30851,99,6,16278,0
30852,267,4,8124,2
30853,389,5,14071,0
30854,366,5,17087,0
30855,459,6,18099,0
30856,177,3,7214,2
30857,609,4,16213,0
30858,657,2,5453,1
30859,132,6,11287,0
30860,189,6,11047,0
30861,248,5,8736,0
30862,74,8,25023,3
30863,23,5,9583,0
30864,109,2,2093,2
30865,538,3,12228,2
30866,717,2,7739,1
30867,512,3,7715,2
